record,reasons
"{'timestamp': '2025-08-01T04:30:31.348871Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-147f127df1', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a rated Masala Dosa with Potato Masala 5 stars'}",['duplicate_id']
"{'timestamp': '2025-11-04T04:30:34.933810Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-14af7021fa', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni rated Dal Tadka (Yellow Lentils with Tadka) 3 stars'}",['duplicate_id']
"{'timestamp': '2025-10-14T04:30:23.992712Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-14af947391', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-09-17T04:30:35.350623Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-1608c2d088', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-09-25T04:30:41.154131Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-16983fe83a', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-08-31T04:30:32.581903Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-175cadb9ce', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Aloo Paratha'}",['duplicate_id']
"{'description': 'tandooritiger liked Khichdi', 'type': 'like', 'timestamp': '2025-07-24T10:39:51.004880Z', 'id': 'int-18153f402d', 'recipe_id': 'khichdi-4a02f193', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'search'}, 'session_id': 'sess-a7e9d44258', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'description': 'Pasta Alfredo viewed by meera_nair on web', 'type': 'view', 'timestamp': '2025-11-09T01:58:30.655356Z', 'id': 'int-182191ef7a', 'recipe_id': 'pasta-alfredo-c7f2cd', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'search', 'duration_seconds': 88, 'scroll_depth': 0.32}, 'session_id': 'sess-c41b0c744f', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-08-28T04:30:24.025155Z', 'metadata': {'rating': 4}, 'type': 'rating', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-185e8081e1', 'user_id': 'tandooritiger', 'description': 'tandooritiger rated Paneer Butter Masala 4 stars'}",['duplicate_id']
"{'timestamp': '2025-08-01T04:30:26.551899Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-1883ab64a3', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Veg Hakka Noodles 5 stars'}",['duplicate_id']
"{'timestamp': '2025-08-07T04:30:41.574661Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-18a5486f52', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-10-05T04:30:45.367244Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-18f7ec5382', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-08-20T04:30:31.753645Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-19ee1613ed', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-09-14T04:30:45.519586Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'kheer-76032e', 'id': 'int-1a7cc20c64', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-10-04T04:30:45.860219Z', 'metadata': {'rating': 5}, 'type': 'rating', 'recipe_id': 'kheer-76032e', 'id': 'int-1af2a19ba4', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma rated Kheer (Rice Pudding) 5 stars'}",['duplicate_id']
"{'description': 'Egg Fried Rice viewed by noodleninja_8a8a on web', 'type': 'view', 'timestamp': '2025-04-18T06:55:26.765033Z', 'id': 'int-1b0c99212a', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 33, 'scroll_depth': 0.42}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-09-02T04:30:30.835876Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-1ba8acbddc', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'timestamp': '2025-09-29T04:30:34.906291Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-1bf6dabe4d', 'user_id': 'currymaster', 'description': 'currymaster liked Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'description': 'meera_nair liked Chocolate Cake (One Bowl)', 'type': 'like', 'timestamp': '2025-11-09T04:15:06.655356Z', 'id': 'int-1c146670a9', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'suggested'}, 'session_id': 'sess-b8804603a1', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-08-20T04:30:35.424910Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-1c5aa7a939', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-10-14T04:30:30.034324Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-1c718cc790', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-10-02T04:30:44.338325Z', 'metadata': {'success': False, 'time_taken_minutes': 102}, 'type': 'attempt', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-1da512c192', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a attempted Gulab Jamun (failed)'}",['duplicate_id']
"{'timestamp': '2025-08-22T04:30:44.291347Z', 'metadata': {'success': False, 'time_taken_minutes': 79}, 'type': 'attempt', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-1dccfa00ab', 'user_id': 'omar_hassan', 'description': 'omar_hassan attempted Gulab Jamun (failed)'}",['duplicate_id']
"{'description': 'Pasta Alfredo viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T12:51:08.716277Z', 'id': 'int-1de529c0d5', 'recipe_id': 'pasta-alfredo-c7f2cd', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 59, 'scroll_depth': 0.29}, 'session_id': 'sess-f1dacb93e4', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-10-07T04:30:26.624800Z', 'metadata': {'success': True, 'time_taken_minutes': 63}, 'type': 'attempt', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-1eafdffb3f', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma attempted Veg Hakka Noodles (success)'}",['duplicate_id']
"{'description': 'aarav_sharma liked Aloo Paratha', 'type': 'like', 'timestamp': '2024-11-15T05:37:13.195091Z', 'id': 'int-1ef9bc9211', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search'}, 'session_id': 'sess-3edc1ef2b6', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'timestamp': '2025-08-25T04:30:32.288741Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-1f38c02bfe', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a rated Idli with Sambar 3 stars'}",['duplicate_id']
"{'description': 'priya_deshmukh rated Aloo Paratha 2 stars', 'type': 'rating', 'timestamp': '2025-04-26T09:37:37.037727Z', 'id': 'int-1faab6674d', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'web', 'device': 'tablet', 'rating': 2, 'referrer': 'search', 'sentiment': 'negative'}, 'session_id': 'sess-a74a7c09f0', 'user_id': 'priya_deshmukh'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T13:12:23.716277Z', 'id': 'int-1fbcac223f', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 10, 'scroll_depth': 0.87}, 'session_id': 'sess-44b6907d30', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-09-24T04:30:36.002223Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-202b5233bb', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-09-16T04:30:39.692952Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-205cd84eb4', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-09-27T04:30:39.013493Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'pasta-alfredo-c7f2cd', 'id': 'int-20e21a9cbb', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Pasta Alfredo'}",['duplicate_id']
"{'timestamp': '2025-07-28T04:30:23.416777Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'paneer-butter-masala-5f759d', 'id': 'int-20ed1f4f79', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Paneer Butter Masala'}",['duplicate_id']
"{'timestamp': '2025-09-19T04:30:32.989098Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-2143fd321a', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-11-19T04:30:34.370681Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-21617f7caf', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'description': 'Chocolate Cake (One Bowl) viewed by rohan_kulkarni on android', 'type': 'view', 'timestamp': '2025-03-30T03:08:12.126374Z', 'id': 'int-21c57e017d', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 88, 'scroll_depth': 0.95}, 'session_id': 'sess-bf4ba1e1d4', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-11-19T04:30:29.749029Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-221181f059', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Tomato Basil Soup'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by omar_hassan on ios', 'type': 'view', 'timestamp': '2024-11-19T11:08:08.480752Z', 'id': 'int-2224f4f843', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 33, 'scroll_depth': 0.86}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'timestamp': '2025-07-30T04:30:27.927490Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-2254fa5044', 'user_id': 'tandooritiger', 'description': 'tandooritiger liked Veg Manchurian (Gravy)'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by currymaster on ios', 'type': 'view', 'timestamp': '2025-04-02T10:29:45.606006Z', 'id': 'int-22c8978060', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 88, 'scroll_depth': 0.51}, 'session_id': 'sess-2bfd47de4a', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-09-05T04:30:33.595309Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-22ecd25bfc', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-08-17T04:30:23.014247Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-22f80eb37f', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Khichdi'}",['duplicate_id']
"{'description': 'tandooritiger attempted Chicken Biryani (Dum Style) (failed)', 'type': 'attempt', 'timestamp': '2025-07-24T11:25:32.004880Z', 'id': 'int-234ee54f84', 'recipe_id': 'chicken-biryani-949171', 'metadata': {'success': False, 'notes': '', 'device': 'mobile', 'platform': 'ios', 'referrer': 'search', 'time_taken_minutes': 120}, 'session_id': 'sess-85e4ebb005', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-09-09T04:30:35.257396Z', 'metadata': {'success': True, 'time_taken_minutes': 68}, 'type': 'attempt', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-2383cf590c', 'user_id': 'omar_hassan', 'description': 'omar_hassan attempted Dal Tadka (Yellow Lentils with Tadka) (success)'}",['duplicate_id']
"{'timestamp': '2025-07-29T04:30:25.626805Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-24db4834ef', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Veg Hakka Noodles'}",['duplicate_id']
"{'timestamp': '2025-08-29T04:30:44.845887Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-24e4339f5b', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'description': 'meera_nair rated Tomato Basil Soup 5 stars', 'type': 'rating', 'timestamp': '2025-11-09T02:33:35.655356Z', 'id': 'int-24e44c14b7', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 5, 'referrer': 'search', 'sentiment': 'positive'}, 'session_id': 'sess-abecc3f7fe', 'user_id': 'meera_nair'}",['duplicate_id']
"{'description': 'currymaster rated Veg Burrito 4 stars', 'type': 'rating', 'timestamp': '2025-04-02T08:15:36.606006Z', 'id': 'int-24f1b1b6b5', 'recipe_id': 'veg-burrito-d6c1f6', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 4, 'referrer': 'search', 'sentiment': 'positive'}, 'session_id': 'sess-fee80e5d94', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-08-05T04:30:30.508249Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-25648bfbb8', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Tomato Basil Soup'}",['duplicate_id']
"{'description': 'noodleninja attempted Kheer (Rice Pudding) (failed)', 'type': 'attempt', 'timestamp': '2025-08-13T15:33:25.716277Z', 'id': 'int-25cdabcd7b', 'recipe_id': 'kheer-76032e', 'metadata': {'success': False, 'notes': '', 'device': 'mobile', 'platform': 'ios', 'referrer': 'search', 'time_taken_minutes': 111}, 'session_id': 'sess-a1f5aadb22', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-11-15T04:30:28.937279Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-2611c1ce7b', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Sweet Corn Soup'}",['duplicate_id']
"{'description': 'Chocolate Cake (One Bowl) viewed by noodleninja_8a8a on android', 'type': 'view', 'timestamp': '2025-04-18T06:34:56.765033Z', 'id': 'int-26180b2a3d', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 28, 'scroll_depth': 0.96}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-10-28T04:30:43.749812Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-26dfecfd12', 'user_id': 'meera_nair', 'description': 'meera_nair viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-08-16T04:30:34.048369Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-273e82d688', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni liked Pav Bhaji'}",['duplicate_id']
"{'description': 'Aloo Paratha viewed by noodleninja on android', 'type': 'view', 'timestamp': '2025-08-13T13:41:15.716277Z', 'id': 'int-2757ce6e3d', 'recipe_id': 'aloo-paratha-0625dd', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 36, 'scroll_depth': 0.98}, 'session_id': 'sess-040d1c7cf6', 'user_id': 'noodleninja'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by currymaster on android', 'type': 'view', 'timestamp': '2025-04-02T11:16:48.606006Z', 'id': 'int-276d68da12', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 34, 'scroll_depth': 0.68}, 'session_id': 'sess-a2f671ff8f', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-11-07T04:30:37.089794Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-277378f023', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-09-16T04:30:36.465015Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-27c28b3818', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-10-22T04:30:29.281861Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-287617f84e', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma liked Sweet Corn Soup'}",['duplicate_id']
"{'description': 'Chocolate Cake (One Bowl) viewed by omar_hassan on android', 'type': 'view', 'timestamp': '2024-11-19T12:29:29.480752Z', 'id': 'int-28a6503432', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 10, 'scroll_depth': 0.91}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'Veg Hakka Noodles viewed by noodleninja_15f1 on android', 'type': 'view', 'timestamp': '2025-05-13T01:28:48.544459Z', 'id': 'int-28bc20bdce', 'recipe_id': 'veg-hakka-noodles-8d614e', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 15, 'scroll_depth': 0.62}, 'session_id': 'sess-01f0798998', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-10-27T04:30:42.201652Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-28fe5591fc', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'timestamp': '2025-08-12T04:30:24.445306Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-291f1e5435', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'description': 'Chicken Tacos viewed by rohan_kulkarni on web', 'type': 'view', 'timestamp': '2025-03-30T03:04:54.126374Z', 'id': 'int-293054e742', 'recipe_id': 'chicken-tacos-b53897', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'suggested', 'duration_seconds': 53, 'scroll_depth': 0.29}, 'session_id': 'sess-bf4ba1e1d4', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-10-29T04:30:41.126382Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-tacos-b53897', 'id': 'int-2957579a9d', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Chicken Tacos'}",['duplicate_id']
"{'timestamp': '2025-09-04T04:30:34.695337Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-2958e5c96e', 'user_id': 'currymaster', 'description': 'currymaster viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'timestamp': '2025-09-25T04:30:40.473312Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-298210687f', 'user_id': 'currymaster', 'description': 'currymaster viewed Veg Burrito'}",['duplicate_id']
